time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm
18,5,503,459,1,2358.0,5566,87.26464247215236,rep2_FOV1,2,3
19,5,503,459,1,2371.0,5943,108.82365808514218,rep2_FOV1,0,3
20,5,503,459,1,2362.0,6058,120.62495873225488,rep2_FOV1,0,0
0,6,429,556,1,2332.0,5573,80.13637179257132,rep2_FOV1,0,0
1,6,429,556,1,2336.0,5305,75.00207351555137,rep2_FOV1,0,0
2,6,429,556,1,2341.0,5204,72.47790161414297,rep2_FOV1,0,0
3,6,429,556,1,2333.0,5347,74.67140452590237,rep2_FOV1,0,0
4,6,429,556,1,15.0,5548,79.38788752703677,rep2_FOV1,2,5
5,6,429,556,1,2327.0,5455,78.44601283226397,rep2_FOV1,0,2
6,6,429,556,1,2349.0,5476,77.54912344777209,rep2_FOV1,0,0
7,6,429,556,1,2348.0,5521,79.01702590110487,rep2_FOV1,0,0
8,6,429,556,1,2323.0,5516,79.89575779550398,rep2_FOV1,0,0
9,6,429,556,1,2344.0,5515,82.46509519492294,rep2_FOV1,0,0
10,6,429,556,1,2336.0,5664,87.10416666666667,rep2_FOV1,0,0
11,6,429,556,1,2336.0,5688,88.41455696202532,rep2_FOV1,1,7
12,6,429,556,1,2325.0,5660,87.27597173144876,rep2_FOV1,0,1
13,6,429,556,1,2334.0,5685,90.57906772207564,rep2_FOV1,0,0
14,6,429,556,1,2337.0,5940,101.289898989899,rep2_FOV1,0,0
15,6,429,556,1,2325.0,5984,108.41744652406418,rep2_FOV1,0,0
16,6,429,556,1,2352.0,6065,113.98878812860676,rep2_FOV1,0,0
17,6,429,556,1,2343.0,5962,112.01559879235155,rep2_FOV1,0,0
18,6,429,556,1,2344.0,5976,106.68925702811244,rep2_FOV1,2,7
19,6,429,556,1,2310.0,5921,97.94578618476608,rep2_FOV1,0,0
20,6,429,556,1,2339.0,5739,89.43544171458443,rep2_FOV1,0,0
0,7,326,573,1,2265.0,6678,125.84740940401318,rep2_FOV1,,
1,7,326,573,1,2263.0,6794,126.86429202237268,rep2_FOV1,,
2,7,326,573,1,2253.0,6641,124.64177081764794,rep2_FOV1,,
3,7,326,573,1,2245.0,6727,125.35320350825032,rep2_FOV1,,
4,7,326,573,1,2330.0,6852,140.0944249854057,rep2_FOV1,,
5,7,326,573,1,2236.0,6884,156.59543869843114,rep2_FOV1,,
6,7,326,573,1,2235.0,6914,160.95516343650564,rep2_FOV1,,
7,7,326,573,1,2234.0,6927,157.87267215244694,rep2_FOV1,,
8,7,326,573,1,2242.0,6829,149.14262703177624,rep2_FOV1,,
9,7,326,573,1,2257.0,6799,134.71613472569496,rep2_FOV1,,
10,7,326,573,1,2245.0,6603,119.03316674238982,rep2_FOV1,,
11,7,326,573,1,2259.0,6485,107.38380878951426,rep2_FOV1,,
12,7,326,573,1,2253.0,6350,94.86094488188976,rep2_FOV1,,
13,7,326,573,1,2239.0,6108,86.4106090373281,rep2_FOV1,,
14,7,326,573,1,2246.0,6235,84.86030473135526,rep2_FOV1,,
15,7,326,573,0,0.0,0,0.0,rep2_FOV1,,
16,7,326,573,0,0.0,0,0.0,rep2_FOV1,,
17,7,326,573,0,0.0,0,0.0,rep2_FOV1,,
18,7,326,573,0,0.0,0,0.0,rep2_FOV1,,
19,7,326,573,0,0.0,0,0.0,rep2_FOV1,,
20,7,326,573,0,0.0,0,0.0,rep2_FOV1,,
